candidate_id,opaque_item_id,target_facet,reviewer_slot,first_construct_mapping,second_construct_mapping,direction_guess,risk_flags,fatal_risk_note,stage1_notes,recommendation,final_rationale
SMOS-C03,NX-004,SM-OS,R04,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,여러 할 일을 반복해 따를 구조로 조직하는 반응이다.,KEEP,겹친 할 일을 순서나 묶음으로 구조화해 높은 SM-OS와 방향이 명확하다. 실행 착수인 SM-EP와 약간 연결되지만 실제 반응은 조직화이므로 코어 근거로 유지할 수 있다.
SMOS-C03,NX-004,SM-OS,R05,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,겹친 할 일을 반복해 따를 수 있는 순서나 묶음으로 구조화한다.,KEEP,겹친 할 일을 순서나 묶음으로 정리하는 반응은 SM-OS HIGH의 구조화를 직접 측정한다. 생산성 결과나 완벽주의와 분리되는 중심 문항이다.
SMOS-C03,NX-004,SM-OS,R06,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,겹친 일을 반복해서 따를 수 있는 순서나 묶음으로 구조화한다.,KEEP,겹친 할 일을 순서나 묶음으로 정리하는 것은 SM-OS 높은 방향을 직접 측정한다. 직업이나 학력 및 디지털 도구를 전제하지 않는 일반적 행동이다.
SMOS-C04,NX-001,SM-OS,R01,SM_OS,SM_EP,LOW,ATTENTION;ADJACENT_CONSTRUCT,NONE,주의를 끄는 정도와 일의 구조화가 함께 반영된다.,COPY_REVISE,눈에 띄는 일부터 처리하는 낮은 구조화 방향은 맞지만 주의 포착 효과와 분리되도록 순서를 정하지 않는다는 점을 더 직접 써야 한다.
SMOS-C04,NX-001,SM-OS,R02,SM_OS,NONE,LOW,ATTENTION,NONE,계획 없이 눈에 띄는 일부터 하는 반응은 명확하지만 무엇이 눈에 띄는지는 주의 환경에 좌우될 수 있다.,COPY_REVISE,여러 과업을 미리 정리하지 않고 눈에 띄는 것부터 하는 반응은 낮은 구조화와 관련된다. 주의 환경의 영향을 줄이도록 그때 손이 가는 일부터 시작한다고 다듬는 편이 낫다.
SMOS-C04,NX-001,SM-OS,R03,SM_OS,NONE,LOW,ATTENTION;LIMITER,NONE,구조화하지 않는 방향으로 읽히지만 긴급한 일이 눈에 띈 상황이나 알림 배치가 처리 순서를 좌우할 수 있다.,COPY_REVISE,구조화 없이 눈에 띄는 일부터 하는 SM-OS 저방향은 보이지만 긴급도와 알림 배치가 순서를 좌우한다. 중요도와 무관하게 그때 보이는 일이라고 조건을 좁힐 필요가 있다.
SMOS-C04,NX-001,SM-OS,R04,SM_OS,METHOD,LOW,ATTENTION;SOCIAL_DESIRABILITY,NONE,구조화한 순서보다 현재 주의에 잡힌 일을 우선해 일반적 주의 현저성의 영향도 있다.,COPY_REVISE,구조화된 순서보다 눈에 띄는 일을 먼저 처리해 낮은 SM-OS 방향은 맞다. 그러나 일반적 주의 현저성과 과업 긴급도가 선택을 좌우하므로 시각 단서가 아닌 절차 선택을 직접 묻게 수정해야 한다.
SMOS-C04,NX-001,SM-OS,R05,SM_OS,SM_EP,LOW,SOCIAL_DESIRABILITY,NONE,순서 구조화 없이 현저한 일부터 처리해 계획과 실행 선택이 일부 겹친다.,COPY_REVISE,순서나 묶음 없이 현재 단서로 고르는 반응은 SM-OS LOW와 맞는다. 다만 눈에 띄는 일이 실제 우선순위일 수 있고 SM-EP 선택과도 겹치므로 우선 기준을 정하지 않은 상태를 더 명시해야 한다.
SMOS-C04,NX-001,SM-OS,R06,SM_OS,SM_EP,LOW,ATTENTION;ADJACENT_CONSTRUCT,NONE,구조화하지 않은 처리 순서를 시사하지만 주의 포착과 긴급도가 섞일 수 있다.,COPY_REVISE,현재 단서 기반 처리라는 낮은 SM-OS 방향은 있으나 눈에 띄는 정도는 주의 특성과 긴급성에 좌우된다. 중요도와 무관한 반복 상황으로 제한해 정리 성향과 주의 효과를 분리해야 한다.
SMOS-C05,NX-052,SM-OS,R01,SM_OS,NONE,HIGH,NONE,NONE,,KEEP,다음에도 반복할 수 있는 절차를 만드는 높은 정리와 계획을 가장 직접적으로 묻는다.
SMOS-C05,NX-052,SM-OS,R02,SM_OS,NONE,HIGH,NONE,NONE,반복 업무를 다시 따를 수 있게 구조화하는 행동이 분명하다.,KEEP,반복 과업에 다시 사용할 절차를 만드는 행동이 높은 구조화 성향을 직접 보여준다. 상황과 반응이 구체적이고 지속성이나 책임 이행과도 잘 구분된다.
SMOS-C05,NX-052,SM-OS,R03,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,반복 가능한 순서를 구조화하는 행동이 직접적이고 쉽게 답하지만 체계적인 답이 더 유능해 보인다.,KEEP,다시 따를 수 있는 절차를 만드는 SM-OS 고방향이 직접적이고 일상적이다. 모바일 핵심 문항으로 이해와 응답이 쉽다.
SMOS-C05,NX-052,SM-OS,R04,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,반복 가능한 처리 순서를 구조화하는 경향이다.,KEEP,반복 업무에 다시 따를 절차를 만드는 반응은 높은 SM-OS를 직접 포착한다. 능력이나 완벽주의보다 재사용 가능한 구조화에 초점이 있어 코어 근거로 적절하다.
SMOS-C05,NX-052,SM-OS,R05,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,반복 가능한 순서를 만들어 구조화하는 경향이 직접적이다.,KEEP,다음에도 따를 수 있는 순서를 만드는 반응은 SM-OS HIGH 정의와 가장 직접적으로 맞는다. 청결이나 완벽주의가 아니라 반복 가능한 절차를 묻는 중심 문항이다.
SMOS-C05,NX-052,SM-OS,R06,SM_OS,NONE,HIGH,OCCUPATION;SOCIAL_DESIRABILITY,NONE,반복 가능한 순서를 만들어 구조화하는 반응이나 반복 업무 경험 차이가 있다.,COPY_REVISE,반복해서 따를 순서를 만드는 것은 SM-OS 높은 방향을 직접 묻는다. 반복 업무 경험 차이를 줄이도록 집안일과 취미를 포함한 일상 반복 행동으로 맥락을 넓히면 좋다.
SMOS-C06,NX-137,SM-OS,R01,SM_OS,NONE,LOW,OCCUPATION;ADJACENT_CONSTRUCT,NONE,상황에 필요한 순서도 반복 가능한 구조일 수 있어 낮은 정리 성향이 분명하지 않다.,CONSTRUCT_REWRITE,그때 필요한 순서는 상황에 맞춘 반복 가능한 구조일 수 있어 낮은 정리 방향을 안정적으로 나타내지 않는다.
SMOS-C06,NX-137,SM-OS,R02,SM_OS,SM_EP,HIGH,ADJACENT_CONSTRUCT,NONE,상황과 질문이 일부 겹치며 필요한 순서가 미리 정해진 것인지 스스로 만든 것인지 모호하다.,CONSTRUCT_REWRITE,필요한 순서라는 표현은 오히려 구조화 성향을 뜻해 LOW 방향과 충돌한다. 외부에 정해진 순서를 따르는지 즉석에서 순서를 바꾸는지 한 반응만 묻게 다시 써야 한다.
SMOS-C06,NX-137,SM-OS,R03,SM_OS,NONE,LOW,ADJACENT_CONSTRUCT;LIMITER,NONE,그때 필요한 순서가 즉흥 순서인지 이미 정한 효율적 순서인지 불명확해 구조화 성향의 방향을 한 번에 판단하기 어렵다.,CONSTRUCT_REWRITE,그때 필요한 순서는 즉흥 대응일 수도 있고 잘 정리된 최적 절차일 수도 있어 SM-OS 저방향이 확정되지 않는다. 한 번 읽고 방향이 갈리지 않도록 매번 순서를 새로 정하는 행동으로 다시 써야 한다.
SMOS-C06,NX-137,SM-OS,R04,SM_OS,NONE,LOW,NONE,NONE,반복 가능한 순서를 만들어 따르기보다 매번 상황에 맞춘 순서를 쓴다.,COPY_REVISE,매번 필요한 순서로 진행하는 반응은 낮은 SM-OS를 의도하지만 상황 적응적 계획도 같은 답을 만들 수 있다. 반복 가능한 구조를 두지 않는다는 점을 더 직접적으로 밝혀야 방향이 안정된다.
SMOS-C06,NX-137,SM-OS,R05,SM_OS,NONE,LOW,ADJACENT_CONSTRUCT,NONE,반복 가능한 구조를 만들지 않는 뜻이나 상황 적응적 순서로도 읽힌다.,CONSTRUCT_REWRITE,매번 상황별 순서를 쓰는 것은 SM-OS LOW일 수 있지만 유연하고 숙련된 절차일 수도 있다. 다음에도 따를 기준을 만들지 않고 매번 처음부터 순서를 정한다는 반응으로 재구성해야 한다.
SMOS-C06,NX-137,SM-OS,R06,SM_OS,NONE,LOW,OCCUPATION;ADJACENT_CONSTRUCT,NONE,반복 가능한 구조보다 상황별 순서를 택하나 업무 경험과 적응성 판단이 섞일 수 있다.,COPY_REVISE,상황별 순서를 쓰는 것은 SM-OS 낮은 방향을 시사하지만 반복 업무 경험과 유연한 적응 전략도 반영한다. 같은 조건이 반복되는 장면으로 한정해야 정리 성향을 분리할 수 있다.
SMOS-C07,NX-143,SM-OS,R01,SM_OS,NONE,HIGH,NONE,NONE,,KEEP,할 일의 시점을 미리 구조화하는 높은 정리와 계획 반응을 직접 묻는다.
SMOS-C07,NX-143,SM-OS,R02,SM_OS,NONE,HIGH,NONE,NONE,일정 구조화 반응이 생활 장면 안에서 쉽고 직접적으로 표현되어 있다.,KEEP,주간 과업의 실행 시점을 미리 정하는 단일 행동이 구조화 성향을 명확히 드러낸다. 표현이 쉽고 HIGH 방향과 핵심 증거 역할에도 잘 맞는다.
SMOS-C07,NX-143,SM-OS,R03,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,가까운 할 일의 시점을 구조화하는 행동이 직접적이고 흔하지만 계획하는 답이 더 유능해 보일 수 있다.,KEEP,가까운 할 일의 시점을 미리 구조화하는 SM-OS 고방향이 명확하고 일상적이다. 바람직성 영향에도 모바일 핵심 문항으로 응답하기 쉽다.
SMOS-C07,NX-143,SM-OS,R04,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,할 일의 시점을 대략이라도 미리 구조화한다.,KEEP,이번 주 할 일의 대략적 시점을 미리 정해 높은 SM-OS와 방향이 명확하다. 실제 착수인 SM-EP와 구분되는 시간 구조화 반응이다.
SMOS-C07,NX-143,SM-OS,R05,SM_OS,SM_EP,HIGH,SOCIAL_DESIRABILITY,NONE,시점을 구조화하는 계획 반응이며 실행 착수와도 일부 겹친다.,KEEP,시점을 정해두는 반응은 SM-OS HIGH에 직접 대응한다. 실행 착수와 일부 관련되지만 실제 시작 여부가 아니라 반복 가능한 시간 구조를 묻기 때문에 핵심 기준선 문항으로 유지할 수 있다.
SMOS-C07,NX-143,SM-OS,R06,SM_OS,SM_EP,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,실행 시점을 구조화하는 계획 행동이며 착수 실행 경향과도 겹친다.,KEEP,이번 주 할 일의 대략적 시점을 정하는 것은 SM-OS 높은 방향의 시점 구조화를 직접 묻는다. 실행 착수와 일부 겹치지만 계획 행동이 명시되고 직업 경험을 요구하지 않는다.
SMOS-C08,NX-066,SM-OS,R01,SM_OS,SM_EP,LOW,ADJACENT_CONSTRUCT,NONE,가능한 때에 시작하는 유연한 계획과 무계획을 구분하기 어렵다.,CONSTRUCT_REWRITE,가능한 때에 시작하는 것은 유연하게 계획한 행동일 수도 있어 낮은 정리와 계획을 안정적으로 나타내지 않는다.
SMOS-C08,NX-066,SM-OS,R02,SM_OS,SM_EP,LOW,ADJACENT_CONSTRUCT,NONE,계획 없이 기회가 생길 때 시작하는지 실행 의지가 있을 때 시작하는지 두 성향이 겹친다.,CONSTRUCT_REWRITE,미리 시점을 정하지 않고 가능한 때 시작한다는 방향은 낮은 구조화와 관련된다. 그러나 실행 의지와 여유 시간의 영향을 함께 받으므로 계획 여부만 드러나게 다시 구성해야 한다.
SMOS-C08,NX-066,SM-OS,R03,SM_EP,NONE,HIGH,LIMITER,NONE,할 수 있는 때는 시간 여유가 생긴 순간인지 마음이 내킨 순간인지 모호하며 실제 일정 제약이 착수 빈도를 크게 좌우한다.,CONSTRUCT_REWRITE,할 수 있는 때는 일정 여유와 동기 모두로 읽히고 시작 행동은 SM-EP와도 겹쳐 SM-OS 저방향을 지지하지 못한다. 계획 시점을 정하지 않는 행동으로 전면 재구성해야 한다.
SMOS-C08,NX-066,SM-OS,R04,SM_EP,NONE,HIGH,LIMITER,NONE,실행 기회를 포착해 시작하지만 실제 여유의 빈도가 응답을 좌우할 수 있다.,CONSTRUCT_REWRITE,기회가 생기면 시작한다는 문장은 낮은 SM-OS보다 높은 SM-EP로 자연스럽게 읽힌다. 실제 여유라는 상태 조건이 강하고 계획 부재를 직접 말하지 않아 코어 SM-OS 근거로는 구성개념 수준의 재작성이 필요하다.
SMOS-C08,NX-066,SM-OS,R05,SM_OS,SM_EP,LOW,ADJACENT_CONSTRUCT,NONE,시점을 미리 구조화하지 않는 뜻이나 유연한 실행 착수와 구분이 약하다.,CONSTRUCT_REWRITE,미리 시점을 정하지 않는 의도는 SM-OS LOW와 관련된다. 그러나 기회가 생기면 바로 시작하는 것은 SM-EP HIGH나 유연한 계획일 수 있으므로 정해둔 때 없이 매번 가능 여부로 결정한다는 구조로 재작성해야 한다.
SMOS-C08,NX-066,SM-OS,R06,SM_EP,NONE,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,기회가 생기면 착수하지만 계획된 시작인지 단순 시간 여유인지 구분이 약하다.,CONSTRUCT_REWRITE,기회가 생기면 시작한다는 행동은 계획 시점 구조화보다 SM-EP 착수와 시간 여유를 더 강하게 반영한다. SM-OS 낮은 핵심 증거라면 언제 할지 정하지 않고 그때그때 시작한다고 다시 써야 한다.
SMOS-C09,NX-040,SM-OS,R01,SM_OS,NONE,HIGH,NONE,NONE,,KEEP,종류와 쓰임에 따라 검색 가능한 위치를 구조화하는 높은 정리 성향이 명확하다.
SMOS-C09,NX-040,SM-OS,R02,SM_OS,NONE,HIGH,NONE,NONE,자료를 다시 찾기 위한 분류 행동이 구체적이고 쉽게 이해된다.,KEEP,다시 찾을 자료를 기준에 따라 분류하는 행동이 구체적이다. 구조화 성향의 HIGH 방향과 핵심 증거 역할에 맞고 지속성이나 책임 이행과도 잘 분리된다.
SMOS-C09,NX-040,SM-OS,R03,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,자료를 구조화하는 행동이 구체적이고 일상적이라 쉽게 답하지만 정리하는 쪽이 더 바람직해 보일 수 있다.,KEEP,다시 찾을 수 있게 자료를 분류하는 SM-OS 고방향을 직접 묻는다. 일상적이고 한 반응이라 바람직성 영향에도 모바일 핵심 문항으로 적합하다.
SMOS-C09,NX-040,SM-OS,R04,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,자료를 종류와 쓰임에 따라 다시 찾을 수 있는 구조로 나눈다.,KEEP,재사용 자료를 종류와 쓰임으로 나눠 찾을 곳을 구조화해 높은 SM-OS가 직접적이다. 청결이나 완벽주의보다 검색 가능한 분류를 묻는다.
SMOS-C09,NX-040,SM-OS,R05,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,재탐색 가능하도록 자료 위치를 종류와 쓰임으로 구조화한다.,KEEP,자료를 종류나 쓰임에 따라 찾을 곳으로 나누는 반응은 SM-OS HIGH의 재탐색 가능한 구조화를 직접 묻는다. 청결과 구분된다.
SMOS-C09,NX-040,SM-OS,R06,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,자료를 종류와 쓰임에 따라 반복 탐색 가능한 구조로 나누는 행동이다.,KEEP,자료를 종류와 쓰임에 따라 찾을 곳으로 나누는 행동은 SM-OS 높은 방향을 직접 보여준다. 특정 직업과 디지털 도구를 전제하지 않아 생활 전반에 적용 가능하다.
SMOS-C10,NX-122,SM-OS,R01,SM_OS,NONE,LOW,ADJACENT_CONSTRUCT,NONE,가까운 곳에 두는 방식은 비구조화가 아니라 효율적인 정리 전략일 수도 있다.,CONSTRUCT_REWRITE,가까운 위치 보관은 반복해서 찾기 쉬운 효율적 구조일 수도 있어 낮은 정리와 계획을 안정적으로 뜻하지 않는다.
SMOS-C10,NX-122,SM-OS,R02,SM_OS,NONE,LOW,ADJACENT_CONSTRUCT,NONE,가까운 곳에 두는 행동이 무질서인지 편의를 위한 정해진 방식인지 구분하기 어렵다.,CONSTRUCT_REWRITE,가까운 곳에 두는 행동은 비구조화가 아니라 효율을 위한 고정 규칙일 수도 있다. LOW 방향과 구조화 수준을 구분하려면 별도 분류 없이 그때 편한 곳에 두는지 직접 물어야 한다.
SMOS-C10,NX-122,SM-OS,R03,SM_OS,NONE,UNCLEAR,LIMITER;ADJACENT_CONSTRUCT,가까운 곳에 두는 행동은 즉흥 보관일 수도 있고 사용 지점별로 정한 체계적인 보관일 수도 있어 정리와 계획의 방향을 결정할 수 없다.,행동 자체는 쉽게 답하지만 같은 응답이 높은 구조화와 낮은 구조화 모두에서 나타날 수 있다.,CONSTRUCT_REWRITE,가까운 곳은 즉흥 보관일 수도 있고 사용 지점별 고정 체계일 수도 있어 같은 답이 SM-OS 양방향에서 나온다. 정한 자리 없이 매번 가까운 곳에 둔다고 전면 재구성해야 한다.
SMOS-C10,NX-122,SM-OS,R04,SM_OS,NONE,LOW,LIMITER,NONE,재사용을 위한 안정적 위치보다 현재 위치의 편의를 우선하며 공간 조건의 영향이 있다.,COPY_REVISE,재사용 자료를 현재 위치 가까이에 두어 낮은 SM-OS 방향은 나타난다. 그러나 공간 배치와 사용 환경이 답을 크게 바꿀 수 있어 반복해서 찾는 구조의 부재를 더 직접 묻게 수정해야 한다.
SMOS-C10,NX-122,SM-OS,R05,SM_OS,NONE,LOW,NONE,NONE,재탐색 구조보다 현재의 편의를 기준으로 두는 정리 방식이다.,COPY_REVISE,현재 사용 위치만 기준으로 보관하는 반응은 SM-OS LOW 의도와 맞는다. 하지만 가까운 곳이 반복 가능한 최적 위치일 수 있으므로 다시 찾을 고정 기준이 없다는 점을 더 직접적으로 표현해야 한다.
SMOS-C10,NX-122,SM-OS,R06,SM_OS,NONE,LOW,ADJACENT_CONSTRUCT,NONE,지속 가능한 분류보다 현재의 편의를 택하는 듯하나 공간 제약과 사용 방식이 개입한다.,EXCLUDE,현재 쓰는 곳 가까이에 두는 행동은 SM-OS 낮은 구조보다 공간 제약과 효율적 동선에 좌우된다. 정리 성향을 잘못 낮게 평가할 수 있고 다른 위치 문항이 있어 제외가 적절하다.
SMOS-C11,NX-059,SM-OS,R01,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,,KEEP,정해둔 순서에 따라 누락을 확인하는 높은 구조화 반응이 분명하며 단순 완벽주의와도 대체로 분리된다.
SMOS-C11,NX-059,SM-OS,R02,SM_OS,SM_EP,HIGH,ATTENTION;ADJACENT_CONSTRUCT,NONE,정해둔 순서와 누락 확인이 결합되어 계획 습관과 주의력 또는 마무리 실행이 함께 작용한다.,CONSTRUCT_REWRITE,정해둔 순서로 확인하는 부분은 구조화와 맞지만 누락 탐지 능력과 마무리 실행이 함께 작용한다. 핵심 문항으로 쓰려면 확인 순서를 미리 정해 사용하는지 한 행동만 물어야 한다.
SMOS-C11,NX-059,SM-OS,R03,SM_OS,SM_EP,HIGH,ATTENTION;SOCIAL_DESIRABILITY,NONE,정해둔 순서와 누락 확인이 동시에 들어 있어 정리 방식과 마무리 지속성이 함께 평가되며 단계형 일을 자주 하지 않을 수도 있다.,KEEP,정해둔 순서로 확인하는 SM-OS 고방향은 분명하다. 마무리 지속성과 약간 겹치고 단계형 경험의 빈도 차이는 있으나 문장이 선명해 핵심 근거로 유지할 수 있다.
SMOS-C11,NX-059,SM-OS,R04,SM_OS,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,정해둔 구조를 따라 누락 여부를 점검하는 조직화 반응이다.,KEEP,정해둔 순서로 누락을 확인해 높은 SM-OS의 구조화된 점검을 직접 측정한다. 완벽주의보다 재사용 가능한 절차를 따르는 반응이어서 코어 근거로 적절하다.
SMOS-C11,NX-059,SM-OS,R05,SM_OS,SM_RL,HIGH,SOCIAL_DESIRABILITY,NONE,정해둔 순서로 점검하는 구조화가 핵심이며 맡은 일 완결과 일부 겹친다.,KEEP,정해둔 순서로 빠진 부분을 확인하는 반응은 SM-OS HIGH의 반복 가능한 구조화를 직접 묻는다. 맡은 일 완결과 일부 겹치지만 순서 사용이 핵심이라 분리 가능하다.
